INICIO: Thu Aug 10 17:37:23 EDT 2023
INDIVIDUALS OF LAST GENERATION: 0
Indi 0: Fitness: -16.43434343434343Genotype: [1.2, 1.7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8, 1.6, 0.0, 1.5, 0.0, 0.0, 1.5, -1.3, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3, 0.0]
Indi 1: Fitness: -11.992929292929292Genotype: [-1.4, -1.7, 1.3, 0.0, 0.0, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, -1.9, -1.4, 1.6, -1.9, 0.0, 0.0, 1.5, -1.7, -1.8, 1.9, -1.9, 0.0, 1.9, 2.0, 0.0, 0.0, 1.5, 1.3, 0.0, 1.7, -1.9, -1.9, 0.0, 0.0]
Indi 2: Fitness: -7.844444444444443Genotype: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9, 0.0, -2.0, 0.0, 2.0, 0.0, -1.3, -1.6, -1.9, 0.0, 0.0, -1.9, 2.0, 0.0, -1.2, 1.9, 1.8, 0.0, -1.6, 0.0, 0.0, -1.8, -1.7, 1.2, 1.4]
Indi 3: Fitness: 35.27070707070708Genotype: [1.9, 1.3, 0.0, 0.0, 0.0, 1.9, 0.0, 0.0, 1.9, -1.9, 0.0, -1.4, 2.0, 0.0, -1.3, 0.0, -1.5, -1.3, 0.0, 0.0, 0.0, 1.4, 0.0, -1.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7, 1.8, -1.3, 0.0, 0.0]
Indi 4: Fitness: 45.20303030303031Genotype: [0.0, 0.0, 0.0, -1.5, 1.8, 0.0, 0.0, -1.6, 0.0, 0.0, 0.0, -1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.5, 1.7, 0.0, 0.0, 0.0, 0.0, -1.3, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, -1.2]
Indi 5: Fitness: 47.012121212121215Genotype: [0.0, -1.5, 0.0, 0.0, -1.7, -1.5, 0.0, 0.0, 1.6, 1.4, 1.6, 1.9, 0.0, 1.9, 0.0, 0.0, 0.0, 0.0, 1.7, 1.3, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6, 0.0, 1.6]
Indi 6: Fitness: 48.112121212121224Genotype: [0.0, 1.3, 0.0, -1.6, 0.0, 0.0, 0.0, -1.9, 0.0, 0.0, 0.0, -1.8, 0.0, 0.0, -1.9, 0.0, 1.4, 0.0, 0.0, 1.3, 1.6, -1.3, 0.0, 0.0, 1.7, 0.0, -1.8, 0.0, 0.0, 0.0, 0.0, -1.4, 0.0, 0.0, 0.0]
Indi 7: Fitness: 50.31212121212122Genotype: [0.0, 0.0, -1.4, 0.0, 1.4, 0.0, 0.0, 0.0, 0.0, 1.6, 1.4, 0.0, 0.0, 1.7, 0.0, 1.6, 0.0, -1.5, 0.0, -1.8, -1.5, 0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.7]
Indi 8: Fitness: 50.41212121212122Genotype: [0.0, 0.0, 1.8, 1.5, 0.0, -1.9, 0.0, 0.0, 0.0, 1.4, -1.2, 0.0, 0.0, 0.0, 0.0, 1.7, 0.0, 1.8, 0.0, 1.9, 1.6, 0.0, -1.3, -1.8, 1.9, 0.0, 1.9, 0.0, 0.0, 0.0, 0.0, 1.5, 1.6, -1.5, 0.0]
Indi 9: Fitness: 56.24848484848485Genotype: [0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.7, 0.0, 1.4, -1.3, -1.6, 0.0, 0.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, -1.8, 0.0, -1.4, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3]
