INICIO: Mon Mar 20 07:55:36 BRT 2017
INDIVIDUALS OF LAST GENERATION: 11
Indi 0: Fitness: -33Genotype: [-1.4, 4.6, -2.0, -1.4, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, 2.6, -1.2, -2.1]
Indi 1: Fitness: 1Genotype: [-0.1, 4.8, -0.7, -2.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -0.0, -1.1, -0.9, -1.2, -2.1]
Indi 2: Fitness: 17Genotype: [-1.4, 4.6, -2.0, -1.4, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, 3.9, -1.2, -2.1]
Indi 3: Fitness: 20Genotype: [-1.4, 4.6, -2.0, -1.4, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 4: Fitness: 24Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, 2.7, 4.4, -0.9, -1.2, -2.1]
Indi 5: Fitness: 27Genotype: [-0.1, 4.8, -0.7, -2.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 6: Fitness: 27Genotype: [-1.4, 4.6, -2.0, -1.4, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 7: Fitness: 30Genotype: [3.3, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 8: Fitness: 30Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 4.8, 3.1, -1.4, -1.1, -1.0, -1.2, -2.1]
Indi 9: Fitness: 30Genotype: [-0.1, 3.5, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 10: Fitness: 34Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.8, -1.8, 3.9, 3.3, 4.8, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 11: Fitness: 34Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.0, -1.1, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 12: Fitness: 35Genotype: [-0.1, 4.8, -0.7, 3.1, -2.4, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 13: Fitness: 36Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.0, 3.9, -1.9, 3.9, 3.1, -0.6, -1.1, -0.9, -1.2, -2.1]
Indi 14: Fitness: 38Genotype: [-1.4, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 15: Fitness: 39Genotype: [-0.8, 4.6, -2.0, -1.4, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 16: Fitness: 42Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 17: Fitness: 44Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 18: Fitness: 65Genotype: [-1.4, 4.6, -2.0, -1.4, 4.0, 2.8, -2.5, 3.3, -1.9, -1.3, 4.1, -1.5, -1.7, 4.7, -2.3, 2.7]
Indi 19: Fitness: 71Genotype: [-1.4, 4.6, -2.0, -1.4, 4.0, 2.8, -2.5, 3.3, -1.9, -1.3, 4.1, -1.5, -1.7, -1.6, -2.3, 2.7]
Indi 20: Fitness: 73Genotype: [3.9, 4.8, -0.7, -2.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 21: Fitness: 73Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, -1.1, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 22: Fitness: 74Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 23: Fitness: 75Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.9, 3.9, 3.1, -0.6, -2.2, -0.9, -1.2, -2.1]
Indi 24: Fitness: 76Genotype: [-1.4, 4.6, -2.0, -1.4, 4.5, 3.0, 3.1, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 25: Fitness: 76Genotype: [-0.1, 4.8, -1.2, 3.1, 3.5, 3.0, -1.8, 3.9, -1.1, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 26: Fitness: 77Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, -1.1, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
