INICIO: Mon Mar 20 07:02:50 BRT 2017
INDIVIDUALS OF LAST GENERATION: 6
Indi 0: Fitness: -33Genotype: [-1.4, 4.6, -2.0, 4.1, 4.4, 2.8, -2.5, 3.3, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 1: Fitness: -15Genotype: [-1.4, 4.6, -2.0, 4.1, 4.0, 2.8, 4.0, 3.3, -1.9, -1.3, 4.1, -1.5, -1.7, 4.7, -2.3, -2.3]
Indi 2: Fitness: -7Genotype: [-1.4, 4.6, -2.0, -1.4, 4.5, 3.0, -1.2, 3.9, -1.7, -1.0, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 3: Fitness: -3Genotype: [-1.4, 4.6, -2.0, 4.1, 4.0, 2.8, -2.5, 3.3, -0.2, -1.3, 4.1, -1.5, -1.7, 4.7, -2.3, -2.3]
Indi 4: Fitness: 1Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, -1.6, -0.9, -1.2, -2.1]
Indi 5: Fitness: 4Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 6: Fitness: 4Genotype: [-1.4, 4.6, -2.0, -1.4, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 7: Fitness: 14Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, 4.9, -2.1]
Indi 8: Fitness: 19Genotype: [-1.4, 4.6, -2.0, -1.4, 4.0, 2.8, -2.5, 3.3, -1.9, -1.3, 4.1, -1.5, -0.9, 4.7, -2.3, 2.7]
Indi 9: Fitness: 20Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -2.5, -1.1, -0.9, -1.2, -2.1]
Indi 10: Fitness: 23Genotype: [-2.0, 4.8, -0.7, 3.1, 2.7, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 11: Fitness: 24Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.0, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 12: Fitness: 30Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -0.6, -1.1, -0.9, -1.2, -2.1]
Indi 13: Fitness: 31Genotype: [-1.4, 4.6, -2.0, 4.1, 4.4, 2.8, -2.5, 3.3, -1.9, -1.3, 4.1, -1.5, -1.7, 3.7, -2.3, -2.3]
Indi 14: Fitness: 33Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -1.6, -1.2, -2.1]
Indi 15: Fitness: 33Genotype: [-1.4, 4.6, -2.0, 4.1, 4.0, 2.8, -2.5, 3.3, -1.9, -1.3, 4.1, -1.5, -1.7, -1.0, -2.3, -2.3]
Indi 16: Fitness: 35Genotype: [4.4, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 17: Fitness: 36Genotype: [-1.4, 4.6, -2.0, 4.1, 4.0, 2.8, -2.5, 3.3, -1.9, -1.3, 4.1, -1.5, -1.7, -0.9, -1.2, -2.1]
Indi 18: Fitness: 38Genotype: [-1.4, 4.6, -2.0, 4.1, 4.0, 2.8, -2.5, 3.3, -1.9, -1.3, 4.1, -1.5, -1.7, 4.7, -2.3, -2.3]
Indi 19: Fitness: 39Genotype: [-1.4, 4.6, -2.0, 4.1, 4.0, 2.8, -2.5, 3.3, -1.9, -1.3, 4.1, -1.5, -1.7, -0.9, -1.2, -2.1]
Indi 20: Fitness: 40Genotype: [-1.4, -2.0, -2.0, 4.1, 4.4, 2.8, -2.5, 3.3, -1.9, -1.3, 4.1, -1.5, -1.7, 4.7, -2.3, -2.3]
Indi 21: Fitness: 40Genotype: [-0.1, 4.8, -0.7, 3.1, 2.7, 3.0, -1.2, 4.0, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 22: Fitness: 43Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -0.6, -1.1, -0.9, -1.2, -2.1]
Indi 23: Fitness: 53Genotype: [-1.4, 4.6, -2.0, 4.1, 4.0, 2.8, -2.5, 3.3, -1.9, -1.3, 4.1, -1.5, -1.7, 4.7, -2.3, 3.6]
Indi 24: Fitness: 67Genotype: [-1.4, 4.6, -2.0, -1.4, 4.5, -0.2, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 25: Fitness: 68Genotype: [-0.1, 4.8, -0.7, 3.1, 2.7, 3.0, -1.2, 3.9, -1.7, -1.3, 4.1, -1.5, -1.7, 4.7, -2.3, -2.3]
