INICIO: Mon Mar 20 01:36:28 BRT 2017
INDIVIDUALS OF LAST GENERATION: 1
Indi 0: Fitness: 1Genotype: [4.6, -2.2, -0.5, -2.1, 4.5, 3.0, -1.2, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 1: Fitness: 28Genotype: [-1.4, 4.6, -2.0, 4.1, 4.0, 2.8, -2.5, 3.3, -1.9, -1.3, 4.1, -2.0, -1.7, 4.7, -2.3, -2.3]
Indi 2: Fitness: 31Genotype: [-1.8, -0.2, 4.5, 3.7, -1.7, 2.8, -2.5, 3.3, -1.9, -1.3, 4.1, -1.5, -1.7, 4.7, -2.3, -2.3]
Indi 3: Fitness: 39Genotype: [3.1, -0.8, 5.0, -1.7, 4.5, -1.8, -0.9, 3.4, 4.2, -1.9, -1.5, 4.1, -1.5, -0.5, -1.9, 3.4]
Indi 4: Fitness: 42Genotype: [4.6, -2.2, -0.5, -2.1, 3.2, 3.4, 3.9, -1.1, -0.7, -0.5, -1.3, -1.6, 4.8, 3.9, -0.2, 2.6]
Indi 5: Fitness: 49Genotype: [-0.2, -0.3, 2.6, -2.4, 4.3, 3.3, 4.4, -0.5, -1.6, -0.1, 3.1, 2.7, -0.7, 3.2, 4.3, -1.4]
Indi 6: Fitness: 49Genotype: [-1.5, 4.2, -1.3, -0.3, -1.3, 2.7, 4.0, 2.6, -1.5, 4.7, -1.4, -0.1, 2.6, -1.6, -2.3, 2.6]
Indi 7: Fitness: 50Genotype: [-1.5, 4.2, -1.3, -0.3, -1.3, 2.7, 4.0, -1.9, -1.5, 4.7, -1.4, -0.1, 2.6, -1.6, -2.3, 2.6]
Indi 8: Fitness: 50Genotype: [3.1, -0.8, 5.0, -1.7, 4.5, -1.8, -0.9, 3.4, -2.0, -1.9, -2.1, -1.0, -0.9, -0.8, 2.9, -1.4]
Indi 9: Fitness: 50Genotype: [-0.2, -0.3, 2.6, -2.4, 4.3, 3.3, 4.4, -0.5, -1.6, -0.1, 3.1, 2.7, 2.8, 3.2, 4.3, -1.4]
Indi 10: Fitness: 51Genotype: [-0.2, -0.3, 2.6, -2.4, 4.3, 3.3, 4.4, -0.5, -1.6, -0.1, 3.1, -1.3, -0.7, 3.2, 4.3, -1.4]
Indi 11: Fitness: 52Genotype: [3.1, -0.8, 5.0, -1.7, 4.5, -1.8, -0.9, 3.4, 3.9, -1.9, -2.1, -1.0, -0.9, -0.8, 2.9, -1.4]
