INICIO: Mon Mar 20 01:41:18 BRT 2017
INDIVIDUALS OF LAST GENERATION: 2
Indi 0: Fitness: -33Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -1.4, -1.2, -2.1]
Indi 1: Fitness: 0Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.9, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 2: Fitness: 2Genotype: [-1.4, 4.6, -2.0, -1.4, 4.5, 3.0, -1.2, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 3: Fitness: 27Genotype: [-1.4, 4.6, -2.0, -1.4, -0.9, 2.8, -2.5, 3.3, -1.9, -1.3, 4.1, -1.5, -1.7, 4.7, -2.3, -2.3]
Indi 4: Fitness: 27Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, 3.3, 3.9, 4.4, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 5: Fitness: 29Genotype: [-1.8, -0.2, 4.5, 3.7, -1.7, -0.4, -1.7, -2.4, 3.3, 4.6, 3.9, -0.3, 3.0, -0.4, 5.0, -1.6]
Indi 6: Fitness: 30Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, 4.5, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 7: Fitness: 32Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.7, -2.4, 3.3, 4.6, 3.9, -0.3, 3.0, -0.4, 5.0, -1.6]
Indi 8: Fitness: 39Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 9: Fitness: 41Genotype: [-1.4, 4.6, -2.0, 4.1, 4.0, 2.8, -2.5, 3.3, -1.9, -1.3, 4.1, -1.5, -1.7, 4.2, -2.3, -2.3]
Indi 10: Fitness: 50Genotype: [3.0, -1.3, -1.5, -1.5, -1.9, -0.4, -1.7, -2.4, -1.3, 4.6, 3.9, -0.3, 3.0, -0.4, 5.0, -1.6]
Indi 11: Fitness: 55Genotype: [3.0, -1.3, -1.5, -1.5, -1.9, 4.9, -1.7, -2.4, 3.3, 4.6, 3.9, -0.3, 3.0, -0.4, 5.0, -1.6]
Indi 12: Fitness: 55Genotype: [-0.6, 4.7, -2.4, 3.7, -1.7, 2.8, 2.7, -1.2, 3.3, 3.3, 2.9, -0.9, -2.2, 3.4, 3.1, -2.0]
Indi 13: Fitness: 55Genotype: [3.0, -2.3, -1.5, -2.0, -1.9, -0.4, -1.7, -2.4, 3.3, 4.6, 3.9, -0.3, 3.0, -0.4, 5.0, -1.6]
Indi 14: Fitness: 56Genotype: [-1.8, -0.2, 4.5, 3.7, -1.7, 2.8, 2.7, -1.2, 3.3, 3.3, 2.9, -1.9, -2.2, 3.9, 3.1, -2.0]
Indi 15: Fitness: 56Genotype: [-1.8, -0.2, 4.5, 3.7, -1.7, 2.8, 2.7, -1.2, 3.3, 3.3, 2.9, -2.4, -2.2, -0.3, 3.1, -2.0]
