INICIO: Mon Mar 20 08:04:29 BRT 2017
INDIVIDUALS OF LAST GENERATION: 13
Indi 0: Fitness: -11Genotype: [-0.1, 4.8, -0.7, -2.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 1: Fitness: -10Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, 4.4, -0.9, -1.2, -2.1]
Indi 2: Fitness: -10Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 3: Fitness: -5Genotype: [-1.4, 4.6, -2.0, -1.4, 5.0, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 4: Fitness: 0Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, -1.1, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 5: Fitness: 0Genotype: [-1.1, 4.8, -0.7, 3.1, -1.6, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 6: Fitness: 1Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -0.5, -1.1, -0.9, -1.2, -2.1]
Indi 7: Fitness: 1Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, -1.1, 3.9, 3.1, -2.0, -1.1, -0.9, -1.2, -2.1]
Indi 8: Fitness: 1Genotype: [-0.1, 4.8, -2.3, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.7, 3.1, -1.4, 4.4, -0.9, -1.2, -2.1]
Indi 9: Fitness: 17Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, -1.1, -0.9, -2.0, -2.1]
Indi 10: Fitness: 20Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, 2.8, 4.8, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 11: Fitness: 28Genotype: [-0.1, 4.8, -0.3, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, 4.4, -0.9, -1.2, -2.1]
Indi 12: Fitness: 30Genotype: [-0.1, 4.8, -2.3, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, 4.4, -0.9, -1.6, -2.1]
Indi 13: Fitness: 33Genotype: [-0.1, 4.8, 3.2, 3.1, 3.5, 3.0, -1.8, 3.9, -1.1, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
Indi 14: Fitness: 35Genotype: [-0.1, 4.8, -0.7, 3.1, 3.5, 3.0, -1.8, 3.9, 3.3, 3.9, 3.1, -1.4, 4.4, -0.9, -1.2, -2.1]
Indi 15: Fitness: 36Genotype: [-0.1, 4.8, -0.7, 3.1, 4.5, 3.0, -1.2, 3.9, -1.7, 3.9, 3.1, -1.4, -1.1, -0.9, -1.2, -2.1]
