INICIO: Sun Jan 28 21:55:20 BRST 2018
INDIVIDUALS OF LAST GENERATION: 83
Indi 0: Fitness: -11.987878787878778Genotype: [0.0, 1.5, 0.0, 1.0, 1.7, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 2.0, 1.6, 0.0, 1.2, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 1.3, 0.0]
Indi 1: Fitness: 13.112121212121224Genotype: [0.0, 1.3, 0.0, 0.0, 1.7, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.2, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 1.9, 0.0]
Indi 2: Fitness: 15.912121212121221Genotype: [0.0, 1.1, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.5, 1.7, 0.0, 2.0, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 1.7, 0.0, 1.9, 0.0, 0.0, 1.8, 1.8, 0.0, 0.0, 0.0, 0.0, 1.4]
Indi 3: Fitness: 25.96060606060606Genotype: [1.2, 1.8, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 1.7, 0.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 1.7, 0.0, 0.0, 0.0, 0.0, 1.8, 1.8, 1.3, 0.0, 0.0, 0.0, 1.4]
Indi 4: Fitness: 36.06060606060606Genotype: [0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.5, 0.0, 0.0, 0.0, 1.4, 0.0, 1.9, 1.7, 0.0, 0.0, 1.9, 0.0, 1.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 0.0, 1.4, 1.1, 0.0, 1.2, 0.0]
Indi 5: Fitness: 37.06060606060607Genotype: [0.0, 1.1, 0.0, 1.0, 1.7, 0.0, 0.0, 1.7, 1.7, 0.0, 1.3, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 1.8, 1.6, 1.8, 0.0, 1.7, 1.5, 0.0, 1.2, 0.0, 1.9, 1.4, 0.0, 0.0, 1.7, 1.9, 0.0]
Indi 6: Fitness: 45.01212121212122Genotype: [0.0, 1.3, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.5, 0.0, 1.7, 0.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 1.7, 0.0, 0.0, 0.0, 0.0, 1.8, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4]
Indi 7: Fitness: 45.91212121212122Genotype: [1.2, 0.0, 1.1, 0.0, 1.1, 1.3, 1.4, 0.0, 0.0, 1.7, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 0.0, 1.7, 0.0, 1.4, 0.0, 1.8, 1.4, 0.0, 1.8, 1.3, 0.0, 0.0, 0.0, 0.0, 1.3]
Indi 8: Fitness: 46.112121212121224Genotype: [0.0, 1.5, 1.1, 0.0, 1.1, 1.5, 1.4, 0.0, 0.0, 1.7, 1.9, 1.2, 0.0, 2.0, 0.0, 1.3, 0.0, 1.7, 1.8, 2.0, 0.0, 1.7, 0.0, 1.4, 0.0, 1.8, 1.4, 0.0, 1.7, 1.3, 0.0, 0.0, 0.0, 0.0, 1.3]
Indi 9: Fitness: 46.41212121212122Genotype: [1.7, 1.8, 1.1, 0.0, 1.1, 1.5, 1.4, 0.0, 0.0, 1.7, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 0.0, 1.7, 0.0, 1.4, 0.0, 1.8, 1.4, 0.0, 1.7, 1.3, 0.0, 0.0, 0.0, 0.0, 1.3]
Indi 10: Fitness: 46.512121212121215Genotype: [0.0, 1.3, 0.0, 1.0, 0.0, 0.0, 1.4, 1.6, 1.7, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.2, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 1.5, 1.5, 1.3, 0.0, 0.0, 0.0, 1.9, 0.0]
Indi 11: Fitness: 46.81212121212123Genotype: [0.0, 1.5, 1.1, 0.0, 1.1, 1.3, 1.4, 0.0, 0.0, 1.7, 1.9, 1.2, 0.0, 2.0, 1.8, 1.2, 0.0, 0.0, 1.3, 2.0, 0.0, 1.7, 0.0, 1.4, 0.0, 1.8, 0.0, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 1.3]
Indi 12: Fitness: 47.01212121212122Genotype: [0.0, 1.5, 0.0, 1.0, 1.7, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.2, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 1.9, 0.0]
Indi 13: Fitness: 47.26868686868687Genotype: [1.7, 1.8, 1.1, 0.0, 1.0, 1.7, 0.0, 1.9, 0.0, 2.0, 1.5, 1.5, 1.7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8, 1.8, 0.0, 0.0, 1.1, 0.0, 1.4]
Indi 14: Fitness: 47.612121212121224Genotype: [0.0, 1.8, 1.7, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.9, 0.0, 1.0, 0.0, 0.0, 1.3, 1.2, 1.9, 0.0, 0.0, 0.0, 0.0, 1.1, 1.2, 1.7, 0.0, 2.0, 0.0, 1.1, 1.8, 1.9, 0.0, 0.0, 0.0, 0.0, 0.0]
Indi 15: Fitness: 47.71212121212122Genotype: [0.0, 1.3, 1.1, 0.0, 1.1, 1.3, 1.4, 0.0, 0.0, 1.7, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 0.0, 1.7, 0.0, 1.4, 0.0, 1.8, 1.4, 0.0, 1.8, 1.3, 0.0, 0.0, 0.0, 0.0, 1.3]
Indi 16: Fitness: 47.81212121212121Genotype: [0.0, 1.8, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 1.2, 1.7, 0.0, 2.0, 0.0, 1.4, 1.2, 1.4, 0.0, 0.0, 0.0, 0.0, 0.0]
Indi 17: Fitness: 47.81212121212122Genotype: [0.0, 1.5, 1.1, 1.1, 1.1, 1.3, 1.4, 0.0, 0.0, 0.0, 1.9, 1.2, 0.0, 1.8, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 0.0, 1.7, 0.0, 1.4, 0.0, 1.1, 0.0, 0.0, 1.7, 1.3, 0.0, 0.0, 0.0, 0.0, 1.3]
Indi 18: Fitness: 48.21212121212122Genotype: [1.2, 0.0, 1.1, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 1.8, 0.0, 1.5, 1.7, 0.0, 2.0, 1.3, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 0.0, 1.9, 0.0, 0.0, 1.8, 1.1, 0.0, 0.0, 0.0, 0.0, 1.4]
Indi 19: Fitness: 48.31212121212121Genotype: [0.0, 1.1, 0.0, 0.0, 1.7, 0.0, 1.5, 0.0, 1.7, 1.3, 0.0, 0.0, 0.0, 1.2, 0.0, 1.4, 0.0, 2.0, 1.5, 0.0, 1.6, 1.8, 0.0, 1.7, 0.0, 0.0, 1.2, 0.0, 1.9, 0.0, 0.0, 0.0, 0.0, 1.9, 0.0]
Indi 20: Fitness: 48.612121212121224Genotype: [0.0, 1.3, 0.0, 1.0, 1.7, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.2, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 1.9, 0.0]
Indi 21: Fitness: 48.81212121212122Genotype: [1.2, 0.0, 1.1, 0.0, 1.1, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.5, 1.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9, 1.2, 1.8, 0.0, 0.0, 0.0, 2.0, 1.8, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
Indi 22: Fitness: 49.31212121212122Genotype: [0.0, 1.3, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.9, 1.7, 0.0, 0.0, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 1.2, 1.7, 1.1, 0.0, 0.0, 0.0, 1.8, 1.8, 0.0, 0.0, 0.0, 0.0, 0.0]
Indi 23: Fitness: 49.61212121212122Genotype: [1.2, 0.0, 1.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.5, 1.7, 0.0, 2.0, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7, 0.0, 1.9, 0.0, 1.4, 1.8, 1.8, 0.0, 0.0, 0.0, 0.0, 1.4]
Indi 24: Fitness: 49.71212121212122Genotype: [0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.5, 0.0, 0.0, 0.0, 1.4, 1.6, 1.9, 1.7, 0.0, 0.0, 0.0, 0.0, 1.9, 0.0, 1.2, 0.0, 1.9, 0.0, 0.0, 1.1, 0.0, 1.8, 0.0, 0.0, 0.0, 0.0]
