INICIO: Sun Jan 28 22:02:28 BRST 2018
INDIVIDUALS OF LAST GENERATION: 88
Indi 0: Fitness: 31.86060606060606Genotype: [1.7, 1.8, 1.1, 0.0, 1.0, 0.0, 0.0, 1.2, 0.0, 1.4, 0.0, 1.0, 0.0, 0.0, 1.3, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 1.2, 1.7, 0.0, 2.0, 0.0, 1.8, 1.8, 1.9, 1.7, 1.5, 0.0, 0.0, 1.4]
Indi 1: Fitness: 33.46060606060607Genotype: [1.2, 1.8, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 1.7, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.5, 0.0, 0.0, 1.2, 1.3, 0.0, 0.0, 0.0, 0.0, 1.8, 1.8, 1.2, 0.0, 0.0, 0.0, 1.4]
Indi 2: Fitness: 34.16060606060607Genotype: [0.0, 1.3, 0.0, 0.0, 1.0, 0.0, 0.0, 1.1, 0.0, 1.6, 0.0, 1.5, 1.7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8, 1.8, 0.0, 0.0, 0.0, 1.8, 1.4]
Indi 3: Fitness: 35.11212121212122Genotype: [0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.5, 0.0, 0.0, 0.0, 1.4, 1.6, 1.9, 1.7, 0.0, 0.0, 1.9, 0.0, 1.9, 0.0, 0.0, 0.0, 1.9, 0.0, 0.0, 1.1, 0.0, 0.0, 1.1, 0.0, 0.0, 0.0]
Indi 4: Fitness: 35.160606060606064Genotype: [0.0, 1.3, 0.0, 1.0, 1.7, 0.0, 1.4, 0.0, 1.7, 1.4, 1.8, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.9, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 1.1, 0.0, 1.8, 1.9, 0.0]
Indi 5: Fitness: 35.660606060606064Genotype: [0.0, 1.3, 0.0, 1.0, 1.7, 0.0, 1.4, 0.0, 1.7, 1.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 1.9, 0.0, 1.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3, 0.0, 0.0, 1.7, 1.9, 0.0]
Indi 6: Fitness: 36.06060606060606Genotype: [0.0, 1.1, 0.0, 1.0, 1.7, 0.0, 0.0, 1.7, 1.7, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 1.1, 1.5, 0.0, 1.6, 1.8, 0.0, 1.7, 0.0, 0.0, 1.2, 0.0, 1.9, 1.4, 0.0, 0.0, 1.0, 1.9, 0.0]
Indi 7: Fitness: 36.26060606060606Genotype: [1.2, 1.8, 0.0, 1.8, 1.0, 0.0, 0.0, 0.0, 1.3, 2.0, 0.0, 1.5, 1.7, 0.0, 0.0, 1.4, 0.0, 0.0, 0.0, 0.0, 1.3, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.8, 1.8, 0.0, 0.0, 1.3, 0.0, 1.4]
Indi 8: Fitness: 37.31111111111112Genotype: [0.0, 1.3, 0.0, 1.0, 1.7, 0.0, 1.7, 0.0, 0.0, 1.1, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 1.9, 1.2]
Indi 9: Fitness: 38.26060606060606Genotype: [0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.5, 0.0, 1.3, 0.0, 1.4, 1.6, 0.0, 1.7, 1.2, 0.0, 1.9, 0.0, 1.3, 0.0, 0.0, 0.0, 1.9, 0.0, 0.0, 1.1, 0.0, 0.0, 1.1, 0.0, 0.0, 1.7]
Indi 10: Fitness: 43.41212121212122Genotype: [0.0, 1.1, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.3, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 1.2, 1.7, 0.0, 2.0, 0.0, 0.0, 1.8, 1.9, 0.0, 0.0, 0.0, 0.0, 1.4]
Indi 11: Fitness: 46.512121212121215Genotype: [0.0, 1.2, 0.0, 0.0, 1.9, 0.0, 0.0, 1.0, 1.2, 1.5, 2.0, 0.0, 1.2, 1.4, 1.6, 1.9, 1.7, 0.0, 0.0, 1.9, 0.0, 1.9, 0.0, 0.0, 0.0, 1.9, 0.0, 0.0, 1.1, 0.0, 0.0, 1.1, 0.0, 0.0, 0.0]
Indi 12: Fitness: 47.012121212121215Genotype: [0.0, 1.3, 1.1, 0.0, 1.1, 1.3, 1.4, 0.0, 0.0, 1.7, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 0.0, 1.7, 0.0, 1.4, 0.0, 1.8, 1.4, 0.0, 1.8, 1.3, 0.0, 0.0, 0.0, 0.0, 1.3]
Indi 13: Fitness: 48.078787878787885Genotype: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.5, 0.0, 0.0, 0.0, 1.5, 1.6, 1.9, 1.5, 0.0, 1.9, 1.9, 0.0, 1.9, 0.0, 0.0, 0.0, 1.5, 1.5, 0.0, 1.1, 0.0, 0.0, 1.1, 0.0, 1.3, 0.0]
