INICIO: Sun Jan 28 21:47:12 BRST 2018
INDIVIDUALS OF LAST GENERATION: 77
Indi 0: Fitness: -5.087878787878783Genotype: [0.0, 1.3, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4, 1.0, 1.7, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 1.2, 1.7, 0.0, 0.0, 0.0, 0.0, 1.8, 1.9, 0.0, 0.0, 0.0, 0.0, 1.4]
Indi 1: Fitness: 20.412121212121217Genotype: [0.0, 0.0, 1.1, 0.0, 1.1, 1.3, 1.4, 0.0, 0.0, 0.0, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 1.7, 1.4, 0.0, 2.0, 0.0, 1.7, 0.0, 1.4, 0.0, 1.8, 1.4, 1.2, 0.0, 1.1, 0.0, 0.0, 0.0, 0.0, 1.3]
Indi 2: Fitness: 32.46060606060606Genotype: [0.0, 1.2, 0.0, 1.0, 1.7, 0.0, 0.0, 1.7, 1.7, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.3, 0.0, 1.6, 1.8, 0.0, 1.7, 1.8, 0.0, 1.2, 0.0, 1.9, 1.1, 0.0, 0.0, 0.0, 1.9, 1.4]
Indi 3: Fitness: 34.260606060606065Genotype: [0.0, 1.1, 0.0, 1.0, 1.7, 0.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 1.5, 1.5, 0.0, 1.6, 1.8, 1.6, 1.7, 0.0, 0.0, 1.2, 1.9, 1.3, 1.4, 0.0, 1.2, 0.0, 1.9, 0.0]
Indi 4: Fitness: 34.86060606060606Genotype: [1.7, 1.2, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 1.5, 1.0, 0.0, 0.0, 0.0, 0.0, 1.4, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 1.2, 1.7, 0.0, 2.0, 0.0, 0.0, 1.8, 1.9, 1.9, 0.0, 1.2, 0.0, 1.4]
Indi 5: Fitness: 35.660606060606064Genotype: [1.2, 1.8, 1.1, 0.0, 0.0, 1.1, 0.0, 0.0, 0.0, 2.0, 0.0, 1.5, 1.7, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 1.7, 0.0, 0.0, 0.0, 0.0, 1.8, 1.8, 0.0, 0.0, 1.5, 0.0, 1.4]
Indi 6: Fitness: 36.31212121212122Genotype: [0.0, 1.1, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.5, 1.7, 0.0, 2.0, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 1.7, 0.0, 1.9, 0.0, 0.0, 1.8, 1.8, 0.0, 0.0, 0.0, 0.0, 1.4]
Indi 7: Fitness: 36.36060606060607Genotype: [0.0, 1.7, 0.0, 1.0, 1.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 0.0, 1.2, 0.0, 1.2, 0.0, 1.6, 1.5, 0.0, 1.2, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 1.9, 1.3]
Indi 8: Fitness: 36.46060606060606Genotype: [0.0, 1.3, 0.0, 1.0, 1.7, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 1.8, 2.0, 1.5, 0.0, 1.4, 1.8, 1.7, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 1.1, 0.0, 1.1, 1.9, 0.0]
Indi 9: Fitness: 36.66060606060607Genotype: [0.0, 0.0, 1.1, 0.0, 1.1, 1.5, 1.3, 0.0, 0.0, 0.0, 1.9, 1.5, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 1.1, 1.7, 0.0, 1.4, 0.0, 1.8, 1.4, 0.0, 1.7, 1.3, 0.0, 0.0, 1.3, 0.0, 1.3]
