INICIO: Sun Jan 28 20:12:04 BRST 2018
INDIVIDUALS OF LAST GENERATION: 7
Indi 0: Fitness: 0.9121212121212174Genotype: [1.3, 0.0, 0.0, 0.0, 1.5, 1.1, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.1, 0.0, 1.6, 0.0, 1.4, 0.0, 1.1, 0.0, 0.0, 1.9, 0.0, 1.5, 0.0, 1.2, 1.6, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3]
Indi 1: Fitness: 16.412121212121217Genotype: [1.9, 0.0, 0.0, 1.9, 1.1, 1.3, 0.0, 0.0, 0.0, 1.4, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 1.3, 0.0, 0.0, 2.0, 1.4, 1.7, 0.0, 1.4, 0.0, 1.9, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 0.0, 0.0]
Indi 2: Fitness: 18.81212121212122Genotype: [1.3, 0.0, 0.0, 0.0, 0.0, 1.1, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.7, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 1.2, 1.6, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Indi 3: Fitness: 28.412121212121217Genotype: [0.0, 1.1, 0.0, 1.0, 1.7, 0.0, 1.4, 1.7, 1.7, 0.0, 0.0, 0.0, 1.3, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.6, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 1.9, 0.0]
Indi 4: Fitness: 34.760606060606065Genotype: [1.0, 1.1, 1.2, 1.9, 1.1, 1.3, 0.0, 0.0, 0.0, 1.4, 1.2, 1.1, 0.0, 2.0, 0.0, 1.2, 1.3, 0.0, 0.0, 2.0, 1.4, 1.7, 0.0, 1.4, 0.0, 1.9, 1.6, 0.0, 0.0, 0.0, 1.1, 0.0, 1.1, 0.0, 0.0]
Indi 5: Fitness: 35.470707070707086Genotype: [1.8, 1.9, 0.0, 0.0, 1.4, 1.1, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 1.9, 0.0, 1.5, 0.0, 1.2, 1.6, 1.5, 0.0, 0.0, 0.0, 0.0, 1.1, 1.3]
Indi 6: Fitness: 36.06060606060606Genotype: [1.3, 0.0, 0.0, 0.0, 1.8, 1.1, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.7, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 1.9, 0.0, 1.5, 0.0, 1.2, 1.6, 1.5, 0.0, 1.7, 1.2, 0.0, 0.0, 1.6]
Indi 7: Fitness: 36.26060606060606Genotype: [0.0, 1.1, 0.0, 1.9, 1.1, 1.3, 1.7, 0.0, 1.2, 1.7, 1.9, 1.2, 0.0, 1.1, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 1.4, 1.7, 0.0, 1.4, 1.1, 1.9, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4, 1.8]
Indi 8: Fitness: 36.36161616161617Genotype: [1.7, 0.0, 0.0, 0.0, 1.4, 1.1, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.7, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 1.9, 0.0, 1.5, 0.0, 1.2, 1.0, 1.5, 0.0, 1.2, 0.0, 0.0, 0.0, 1.3]
Indi 9: Fitness: 36.86060606060606Genotype: [0.0, 1.1, 0.0, 1.9, 1.1, 1.3, 0.0, 0.0, 1.2, 1.7, 1.9, 1.9, 0.0, 1.9, 0.0, 1.2, 1.5, 0.0, 0.0, 2.0, 1.4, 1.5, 1.9, 0.0, 0.0, 0.0, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 0.0, 1.6]
