INICIO: Sun Jan 28 20:27:00 BRST 2018
INDIVIDUALS OF LAST GENERATION: 18
Indi 0: Fitness: 16.760606060606058Genotype: [0.0, 1.3, 1.7, 1.9, 1.1, 1.3, 0.0, 0.0, 1.1, 0.0, 1.9, 1.9, 0.0, 2.0, 0.0, 1.2, 1.5, 0.0, 1.8, 2.0, 0.0, 1.5, 1.9, 1.4, 0.0, 1.6, 0.0, 0.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0, 1.6]
Indi 1: Fitness: 18.212121212121215Genotype: [0.0, 0.0, 0.0, 1.9, 1.1, 1.3, 0.0, 1.5, 1.2, 0.0, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 0.0, 1.4, 0.0, 2.0, 0.0, 1.9, 0.0, 1.4, 0.0, 1.8, 1.6, 1.7, 0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 1.6]
Indi 2: Fitness: 18.812121212121223Genotype: [0.0, 1.3, 0.0, 1.0, 0.0, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 1.1, 1.2, 1.8, 1.3, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9, 0.0]
Indi 3: Fitness: 30.112121212121217Genotype: [0.0, 1.1, 0.0, 1.0, 1.1, 1.2, 1.4, 0.0, 0.0, 1.7, 1.9, 0.0, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 1.9, 2.0, 0.0, 0.0, 0.0, 1.4, 1.6, 1.8, 1.6, 0.0, 1.8, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0]
Indi 4: Fitness: 32.91212121212122Genotype: [0.0, 1.3, 0.0, 1.0, 1.1, 1.3, 1.4, 0.0, 0.0, 1.7, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 0.0, 1.7, 0.0, 1.4, 0.0, 1.8, 1.6, 0.0, 1.8, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0]
Indi 5: Fitness: 34.86060606060606Genotype: [0.0, 1.3, 0.0, 1.0, 1.7, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.2, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 1.6, 1.2, 1.4, 0.0, 0.0, 1.5, 1.9, 0.0]
Indi 6: Fitness: 36.012121212121215Genotype: [1.2, 1.8, 1.1, 0.0, 1.0, 1.7, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.7, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 1.9, 1.3, 0.0, 0.0, 0.0, 1.2, 1.8, 0.0, 1.5, 0.0, 0.0, 1.4]
Indi 7: Fitness: 38.06060606060606Genotype: [1.2, 1.8, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4, 1.0, 0.0, 0.0, 1.3, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 1.2, 1.7, 1.1, 0.0, 0.0, 0.0, 1.8, 1.9, 1.0, 0.0, 0.0, 1.4, 1.4]
Indi 8: Fitness: 39.91212121212122Genotype: [1.7, 0.0, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 1.7, 1.0, 0.0, 1.0, 0.0, 1.9, 1.3, 1.2, 0.0, 0.0, 1.8, 0.0, 0.0, 1.1, 1.2, 1.1, 0.0, 2.0, 0.0, 0.0, 1.8, 1.9, 0.0, 0.0, 0.0, 0.0, 1.4]
Indi 9: Fitness: 45.512121212121215Genotype: [0.0, 1.3, 0.0, 1.9, 1.1, 0.0, 0.0, 0.0, 1.2, 1.7, 0.0, 1.9, 0.0, 2.0, 0.0, 0.0, 1.3, 0.0, 1.2, 2.0, 1.1, 0.0, 1.9, 1.4, 0.0, 1.6, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6]
Indi 10: Fitness: 46.21212121212122Genotype: [1.8, 0.0, 0.0, 1.0, 1.7, 0.0, 1.4, 1.7, 1.2, 1.8, 0.0, 0.0, 1.3, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 0.0, 1.8, 1.8, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 1.9, 0.0]
Indi 11: Fitness: 46.41212121212122Genotype: [1.7, 1.3, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.8, 0.0, 1.0, 0.0, 0.0, 1.3, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.8, 1.9, 0.0, 0.0, 0.0, 0.0, 1.4]
Indi 12: Fitness: 47.71212121212122Genotype: [0.0, 1.1, 0.0, 1.9, 0.0, 1.3, 0.0, 0.0, 1.2, 1.7, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 1.3, 0.0, 0.0, 0.0, 2.0, 1.7, 0.0, 1.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6]
Indi 13: Fitness: 47.81212121212121Genotype: [0.0, 1.1, 0.0, 1.9, 1.1, 0.0, 0.0, 0.0, 1.2, 1.7, 1.9, 0.0, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 1.4, 1.7, 2.0, 1.4, 0.0, 1.9, 1.6, 2.0, 1.4, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6]
Indi 14: Fitness: 47.91212121212122Genotype: [0.0, 1.1, 1.5, 1.0, 1.1, 1.3, 1.4, 0.0, 0.0, 1.7, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7, 1.8, 1.4, 0.0, 1.8, 0.0, 1.2, 1.8, 1.3, 0.0, 0.0, 0.0, 0.0, 1.2]
Indi 15: Fitness: 48.012121212121215Genotype: [0.0, 1.3, 0.0, 1.9, 1.1, 1.3, 1.4, 1.5, 1.2, 1.7, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 0.0, 1.7, 0.0, 1.4, 0.0, 1.8, 1.6, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 1.6]
Indi 16: Fitness: 48.119191919191934Genotype: [1.2, 1.8, 1.1, 0.0, 1.0, 0.0, 0.0, 1.8, 0.0, 1.0, 1.4, 1.0, 1.7, 0.0, 0.0, 1.2, 0.0, 0.0, 1.1, 0.0, 0.0, 0.0, 1.2, 1.7, 0.0, 0.0, 0.0, 0.0, 1.8, 1.9, 0.0, 0.0, 1.3, 0.0, 1.4]
Indi 17: Fitness: 48.31212121212122Genotype: [1.1, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6, 1.9, 1.7, 0.0, 0.0, 1.9, 0.0, 1.9, 1.8, 0.0, 0.0, 1.8, 0.0, 0.0, 1.1, 0.0, 0.0, 1.1, 1.6, 0.0, 0.0]
Indi 18: Fitness: 48.31212121212122Genotype: [1.2, 1.8, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.7, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 1.7, 0.0, 0.0, 0.0, 0.0, 1.8, 1.8, 0.0, 0.0, 0.0, 0.0, 1.4]
