INICIO: Sun Jan 28 21:41:45 BRST 2018
INDIVIDUALS OF LAST GENERATION: 73
Indi 0: Fitness: -13.187878787878773Genotype: [0.0, 1.5, 1.1, 0.0, 1.4, 1.8, 1.4, 0.0, 0.0, 1.7, 1.9, 1.2, 0.0, 2.0, 1.3, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9, 0.0, 1.4, 0.0, 1.8, 1.4, 0.0, 1.7, 1.3, 0.0, 0.0, 0.0, 0.0, 1.6]
Indi 1: Fitness: -13.087878787878786Genotype: [1.2, 1.8, 1.1, 0.0, 1.1, 1.5, 1.4, 0.0, 0.0, 1.7, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 0.0, 1.7, 0.0, 1.4, 0.0, 1.8, 1.4, 0.0, 1.7, 1.3, 0.0, 0.0, 0.0, 0.0, 1.3]
Indi 2: Fitness: 27.012121212121222Genotype: [1.2, 1.9, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.0, 1.7, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 1.7, 0.0, 0.0, 0.0, 0.0, 1.8, 1.8, 0.0, 0.0, 0.0, 0.0, 1.4]
Indi 3: Fitness: 27.312121212121223Genotype: [0.0, 1.1, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.3, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 1.2, 1.7, 0.0, 2.0, 0.0, 0.0, 1.8, 1.9, 0.0, 0.0, 0.0, 0.0, 1.4]
Indi 4: Fitness: 35.06060606060606Genotype: [0.0, 1.3, 0.0, 1.0, 1.7, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.9, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 1.6, 0.0, 0.0, 1.9, 0.0]
Indi 5: Fitness: 35.760606060606065Genotype: [1.2, 1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.7, 0.0, 0.0, 1.2, 1.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 1.7, 0.0, 0.0, 0.0, 0.0, 1.8, 1.4, 1.9, 0.0, 0.0, 0.0, 1.4]
Indi 6: Fitness: 36.56161616161617Genotype: [0.0, 1.3, 0.0, 1.0, 1.7, 0.0, 1.4, 0.0, 1.1, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 1.6, 1.2, 1.8, 0.0, 0.0, 0.0, 1.2, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9, 1.4]
Indi 7: Fitness: 36.66060606060607Genotype: [1.2, 0.0, 1.1, 1.7, 1.0, 0.0, 0.0, 1.0, 1.5, 1.0, 1.4, 1.1, 1.7, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 1.2, 1.7, 0.0, 1.6, 0.0, 0.0, 1.8, 1.9, 0.0, 0.0, 0.0, 1.6, 1.4]
Indi 8: Fitness: 36.86060606060607Genotype: [1.7, 1.8, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 1.2, 1.7, 0.0, 2.0, 0.0, 0.0, 1.8, 1.9, 1.5, 0.0, 0.0, 0.0, 1.4]
Indi 9: Fitness: 37.129292929292944Genotype: [0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.5, 0.0, 0.0, 0.0, 1.4, 1.6, 1.9, 1.7, 0.0, 0.0, 1.9, 1.3, 1.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 0.0, 0.0, 1.1, 0.0, 0.0, 1.5]
